order_id,order_date,region,state,customer_segment,sales_channel,product_category,product_subcategory,product_name,units,unit_price,discount_pct,cogs_per_unit
ORD-10328,2025-09-05,Northeast,Massachusetts,Enterprise,Direct Sales,Industrial,Tools,Inspection Kit,17,145.37,0.0788,88.3
ORD-10329,2024-09-12,Southeast,Georgia,Consumer,Direct Sales,Electronics,Laptops,Apex Workstation,1,1466.05,0.1828,929.46
ORD-10330,2024-10-31,Northeast,Pennsylvania,Enterprise,Online,Industrial,Components,Hydraulic Valve,10,307.01,0.0817,175.55
ORD-10331,2025-07-24,Northeast,New York,SMB,Direct Sales,Office Supplies,Writing,Notebook Set,81,28.65,0.0521,12.75
ORD-10332,2025-07-24,Northeast,New York,Enterprise,Direct Sales,Apparel,Safety Wear,Hi-Vis Hoodie,49,67.77,0.1012,28.98
ORD-10333,2025-09-14,Northeast,Pennsylvania,SMB,Distributor,Furniture,Storage,Wall Storage,3,326.66,0.1294,207.53
ORD-10334,2024-06-07,West,California,SMB,Direct Sales,Electronics,Laptops,ThinkCore Laptop,6,912.87,0.1026,590.95
ORD-10335,2025-03-18,Midwest,Ohio,Consumer,Online,Apparel,Uniforms,Team Hoodie,19,59.69,0.113,21.37
ORD-10336,2025-09-26,Midwest,Michigan,SMB,Direct Sales,Furniture,Desks,Studio Desk,1,454.52,0.1086,274.1
ORD-10337,2025-11-20,Midwest,Illinois,Consumer,Online,Electronics,Accessories,Conference Cam,2,223.97,0.1552,146.63
ORD-10338,2025-01-20,Northeast,Pennsylvania,Consumer,Retail,Apparel,Safety Wear,Protective Jacket,4,83.2,0.1006,36.27
ORD-10339,2024-04-30,Northeast,Pennsylvania,SMB,Distributor,Apparel,Branded Gear,Embroidered Cap,20,18.06,0.0923,7.52
ORD-10340,2024-11-16,Southwest,New Mexico,Consumer,Retail,Furniture,Storage,Mobile Pedestal,1,186.91,0.1572,123.09
ORD-10341,2024-08-23,Southeast,Georgia,Enterprise,Online,Electronics,Tablets,Orbit Tablet,2,618.71,0.1532,418.63
ORD-10342,2024-07-31,Northeast,Pennsylvania,Enterprise,Direct Sales,Electronics,Accessories,Dock Station,4,134.04,0.086,81.93
ORD-10343,2025-12-07,Southwest,Texas,Enterprise,Direct Sales,Office Supplies,Writing,Notebook Set,114,28.45,0.0798,14.64
ORD-10344,2025-06-26,Northeast,New York,Enterprise,Distributor,Furniture,Desks,Studio Desk,7,482.81,0.1283,283.95
ORD-10345,2025-08-07,West,Washington,Consumer,Online,Apparel,Uniforms,Service Polo,14,31.84,0.1418,11.89
ORD-10346,2024-05-07,West,Colorado,Consumer,Retail,Office Supplies,Ink,Toner Cartridge,30,91.61,0.1044,45.04
ORD-10347,2024-03-21,Midwest,Ohio,Consumer,Retail,Office Supplies,Organizers,Desk Organizer,22,30.04,0.091,14.24
ORD-10348,2025-09-24,West,California,Consumer,Online,Electronics,Accessories,Dock Station,1,143.92,0.1284,88.47
ORD-10349,2025-10-27,West,Colorado,Consumer,Online,Office Supplies,Ink,Toner Cartridge,23,86.17,0.1057,45.55
ORD-10350,2025-07-01,Midwest,Michigan,SMB,Distributor,Office Supplies,Organizers,Desk Organizer,65,33.35,0.0727,14.83
ORD-10351,2025-12-14,Northeast,Massachusetts,SMB,Retail,Apparel,Uniforms,Service Polo,29,34.9,0.1006,16.65
ORD-10352,2024-10-28,West,Washington,Enterprise,Online,Industrial,Tools,Torque Wrench,21,188.37,0.1032,108.56
ORD-10353,2025-03-10,Southwest,New Mexico,Enterprise,Distributor,Industrial,Components,Hydraulic Valve,28,326.65,0.081,196.54
ORD-10354,2024-12-12,Southwest,Texas,Consumer,Direct Sales,Apparel,Uniforms,Service Polo,11,33.94,0.1131,13.69
ORD-10355,2024-06-25,Southwest,Arizona,Enterprise,Direct Sales,Industrial,Maintenance,Filter Module,22,122.18,0.0825,75.31
ORD-10356,2025-04-27,Southwest,Arizona,SMB,Direct Sales,Apparel,Safety Wear,Safety Vest,27,28.59,0.1049,13.79
ORD-10357,2024-01-20,West,Washington,Enterprise,Direct Sales,Office Supplies,Paper,Recycled Paper Pack,35,21.9,0.0753,9.77
ORD-10358,2024-08-05,Southwest,Texas,SMB,Distributor,Furniture,Desks,Lift Desk,1,688.56,0.1675,393.16
ORD-10359,2025-10-20,Northeast,Pennsylvania,Consumer,Retail,Electronics,Laptops,ThinkCore Laptop,4,954.9,0.1319,584.69
ORD-10360,2025-05-24,Southeast,North Carolina,Consumer,Distributor,Furniture,Storage,Mobile Pedestal,1,173.65,0.1394,113.86
ORD-10361,2024-11-27,West,California,Enterprise,Direct Sales,Furniture,Chairs,Summit Chair,3,335.64,0.1167,203.43
ORD-10362,2025-10-13,West,Washington,SMB,Distributor,Electronics,Laptops,Nimbus Laptop,7,1069.57,0.102,707.5
ORD-10363,2024-06-20,Midwest,Michigan,SMB,Direct Sales,Industrial,Tools,Torque Wrench,6,192.36,0.0643,111.52
ORD-10364,2024-12-03,Southwest,Texas,SMB,Online,Electronics,Tablets,FieldTab Pro,8,697.97,0.1261,433.29
ORD-10365,2025-11-20,Southwest,Arizona,Enterprise,Direct Sales,Industrial,Maintenance,Seal Pack,4,58.89,0.0661,31.56
ORD-10366,2024-11-12,Southwest,Texas,Consumer,Online,Office Supplies,Ink,Color Ink Set,14,53.64,0.0948,25.87
ORD-10367,2025-12-24,Southeast,Florida,SMB,Distributor,Office Supplies,Writing,Marker Kit,12,25.29,0.0835,14.02
ORD-10368,2024-04-22,Southeast,Florida,Enterprise,Distributor,Electronics,Accessories,Conference Cam,9,201.6,0.1491,141.32
ORD-10369,2025-12-21,Southeast,North Carolina,SMB,Online,Electronics,Laptops,Apex Workstation,4,1389.73,0.1944,895.35
ORD-10370,2024-10-07,West,Colorado,Consumer,Retail,Industrial,Components,Drive Assembly,6,434.55,0.1025,251.48
ORD-10371,2025-07-18,Midwest,Ohio,SMB,Distributor,Apparel,Uniforms,Shift Uniform,41,42.45,0.0928,15.46
ORD-10372,2024-03-02,Northeast,New York,SMB,Online,Office Supplies,Ink,Black Ink Set,40,41.73,0.0844,17.24
ORD-10373,2025-11-15,Southwest,Arizona,SMB,Distributor,Electronics,Accessories,Pro Headset,3,195.06,0.1244,138.85
ORD-10374,2025-07-23,West,Washington,Enterprise,Direct Sales,Industrial,Maintenance,Filter Module,26,137.26,0.0838,72.95
ORD-10375,2025-01-31,West,Washington,SMB,Online,Industrial,Components,Drive Assembly,9,415.78,0.0943,202.11
ORD-10376,2025-05-19,Northeast,Massachusetts,Enterprise,Direct Sales,Industrial,Components,Bearing Set,19,85.47,0.0936,48.0
ORD-10377,2025-08-01,Southwest,New Mexico,Consumer,Online,Office Supplies,Ink,Toner Cartridge,16,81.24,0.0987,35.4
ORD-10378,2024-06-03,Southwest,New Mexico,Enterprise,Distributor,Office Supplies,Paper,Recycled Paper Pack,122,20.37,0.0902,9.19
ORD-10379,2025-08-01,Midwest,Illinois,SMB,Distributor,Electronics,Networking,Secure Gateway,3,395.0,0.1079,246.92
ORD-10380,2024-07-26,Southeast,Georgia,Consumer,Online,Electronics,Accessories,Pro Headset,2,186.3,0.1764,128.87
ORD-10381,2024-12-31,Midwest,Michigan,SMB,Direct Sales,Office Supplies,Ink,Toner Cartridge,64,78.18,0.0841,33.62
ORD-10382,2024-02-02,Northeast,Pennsylvania,Enterprise,Distributor,Electronics,Accessories,Pro Headset,6,177.44,0.1037,125.34
ORD-10383,2024-12-21,Midwest,Ohio,Consumer,Retail,Apparel,Uniforms,Team Hoodie,13,56.88,0.1234,22.56
ORD-10384,2024-12-01,West,California,Consumer,Online,Apparel,Safety Wear,Protective Jacket,11,87.93,0.158,40.86
ORD-10385,2024-10-07,Northeast,Pennsylvania,SMB,Online,Office Supplies,Writing,Notebook Set,89,29.12,0.0739,13.26
ORD-10386,2024-11-28,Northeast,Massachusetts,SMB,Direct Sales,Furniture,Chairs,Task Stool,1,205.72,0.1173,111.92
ORD-10387,2025-04-04,Midwest,Michigan,Enterprise,Retail,Furniture,Desks,Lift Desk,5,718.94,0.1122,459.46
ORD-10388,2025-11-30,Midwest,Illinois,SMB,Distributor,Office Supplies,Writing,Notebook Set,71,27.0,0.0998,12.63
ORD-10389,2025-02-05,Midwest,Ohio,Consumer,Retail,Electronics,Networking,Secure Gateway,3,420.25,0.1156,288.69
ORD-10390,2025-10-12,Southwest,New Mexico,SMB,Online,Office Supplies,Organizers,Label Pack,68,15.22,0.0987,8.17
ORD-10391,2024-02-05,Southwest,New Mexico,Enterprise,Distributor,Apparel,Safety Wear,Protective Jacket,41,85.45,0.0994,32.51
ORD-10392,2024-01-01,Southwest,Arizona,SMB,Distributor,Office Supplies,Ink,Color Ink Set,29,49.49,0.0999,25.21
ORD-10393,2025-07-31,Southeast,Florida,Enterprise,Distributor,Apparel,Branded Gear,Event Tee,59,22.07,0.1119,7.97
ORD-10394,2025-02-28,Southeast,Georgia,Consumer,Distributor,Office Supplies,Organizers,Desk Organizer,27,31.15,0.0942,14.08
ORD-10395,2025-08-28,Midwest,Michigan,SMB,Online,Furniture,Chairs,Ergo Chair,6,297.49,0.131,168.38
ORD-10396,2024-04-12,Midwest,Illinois,Consumer,Online,Industrial,Tools,Torque Wrench,3,190.67,0.0873,100.41
ORD-10397,2025-07-29,Southwest,New Mexico,Enterprise,Direct Sales,Industrial,Maintenance,Lubricant Kit,16,77.42,0.0678,37.66
ORD-10398,2025-12-04,Southeast,North Carolina,SMB,Online,Office Supplies,Organizers,Label Pack,66,13.07,0.0877,6.56
ORD-10399,2024-08-21,Southeast,Georgia,SMB,Online,Office Supplies,Organizers,Desk Organizer,89,32.63,0.0755,15.85
ORD-10400,2025-08-13,Northeast,Pennsylvania,Enterprise,Direct Sales,Electronics,Tablets,Astra Tablet,7,575.08,0.0983,410.11
ORD-10401,2024-09-03,Northeast,New York,Enterprise,Direct Sales,Electronics,Tablets,FieldTab Pro,6,746.71,0.0907,469.71
ORD-10402,2024-08-10,Midwest,Michigan,Enterprise,Distributor,Office Supplies,Organizers,Archive Bin,132,45.27,0.0712,22.45
ORD-10403,2024-02-19,Midwest,Ohio,SMB,Online,Furniture,Desks,Studio Desk,3,466.98,0.1285,270.46
ORD-10404,2024-04-15,Northeast,New York,Consumer,Online,Electronics,Laptops,Apex Workstation,2,1255.35,0.1356,774.14
ORD-10405,2024-08-19,Southeast,North Carolina,Consumer,Online,Furniture,Storage,Mobile Pedestal,3,196.79,0.1359,108.96
ORD-10406,2024-11-10,Midwest,Michigan,SMB,Online,Furniture,Desks,Modular Desk,2,584.15,0.1228,380.55
ORD-10407,2025-09-28,Northeast,Massachusetts,SMB,Online,Office Supplies,Organizers,Archive Bin,21,51.46,0.0882,24.6
ORD-10408,2024-03-27,Midwest,Michigan,Enterprise,Direct Sales,Office Supplies,Paper,Recycled Paper Pack,27,20.45,0.074,10.31
ORD-10409,2024-06-21,Northeast,Massachusetts,SMB,Retail,Office Supplies,Ink,Color Ink Set,44,51.08,0.0723,27.87
ORD-10410,2024-09-04,West,California,SMB,Online,Furniture,Desks,Lift Desk,2,739.53,0.1393,487.29
ORD-10411,2025-12-31,West,Washington,SMB,Direct Sales,Industrial,Tools,Diagnostic Meter,16,259.67,0.0867,144.13
ORD-10412,2024-02-19,West,California,Consumer,Retail,Office Supplies,Ink,Color Ink Set,12,51.27,0.0803,23.63
ORD-10413,2024-04-05,Southwest,Arizona,Enterprise,Online,Furniture,Chairs,Summit Chair,3,342.71,0.1718,209.68
ORD-10414,2024-05-04,Midwest,Ohio,SMB,Online,Electronics,Tablets,FieldTab Pro,3,767.57,0.1109,510.14
ORD-10415,2024-11-02,Midwest,Michigan,SMB,Online,Furniture,Chairs,Task Stool,4,202.83,0.1437,125.62
ORD-10416,2024-11-10,West,Colorado,Enterprise,Direct Sales,Apparel,Uniforms,Shift Uniform,41,49.25,0.1091,19.64
ORD-10417,2025-01-07,Midwest,Michigan,Consumer,Online,Industrial,Tools,Inspection Kit,5,141.67,0.0886,81.34
ORD-10418,2025-06-04,West,Colorado,Enterprise,Direct Sales,Industrial,Maintenance,Seal Pack,20,63.31,0.0653,31.38
ORD-10419,2024-09-01,Northeast,Pennsylvania,SMB,Online,Office Supplies,Writing,Gel Pen Bundle,65,15.19,0.0657,7.98
ORD-10420,2024-08-19,West,California,SMB,Retail,Office Supplies,Organizers,Label Pack,66,13.92,0.0935,6.93
ORD-10421,2024-10-20,Southeast,North Carolina,Consumer,Retail,Office Supplies,Ink,Black Ink Set,24,39.18,0.0943,19.9
ORD-10422,2024-11-13,Midwest,Illinois,Consumer,Retail,Electronics,Laptops,Nimbus Laptop,3,1165.3,0.1221,754.98
ORD-10423,2024-09-16,Southeast,Georgia,Consumer,Distributor,Electronics,Tablets,FieldTab Pro,3,699.3,0.176,462.12
ORD-10424,2025-02-22,Northeast,Massachusetts,SMB,Direct Sales,Electronics,Networking,Smart Switch,5,318.47,0.1102,221.59
ORD-10425,2025-03-13,West,Colorado,SMB,Online,Apparel,Branded Gear,Quarter Zip,28,45.69,0.1316,21.98
ORD-10426,2025-08-25,Southeast,Georgia,Consumer,Online,Electronics,Tablets,Orbit Tablet,4,697.16,0.1843,453.22
ORD-10427,2024-04-19,Southeast,North Carolina,Enterprise,Distributor,Electronics,Laptops,Nimbus Laptop,6,1066.05,0.1613,692.57
ORD-10428,2025-03-02,Southwest,Arizona,Enterprise,Distributor,Apparel,Uniforms,Team Hoodie,32,57.74,0.0986,25.42
ORD-10429,2024-08-15,Midwest,Michigan,SMB,Distributor,Office Supplies,Organizers,Label Pack,86,13.62,0.0918,6.83
ORD-10430,2024-05-30,Midwest,Michigan,Consumer,Retail,Office Supplies,Organizers,Label Pack,29,12.91,0.091,7.02
ORD-10431,2024-06-10,Southeast,Florida,Consumer,Online,Office Supplies,Writing,Notebook Set,23,30.45,0.1047,13.41
ORD-10432,2025-08-15,Southeast,Georgia,SMB,Online,Apparel,Branded Gear,Event Tee,28,21.43,0.1184,10.47
ORD-10433,2025-08-12,West,California,Consumer,Online,Furniture,Chairs,Summit Chair,1,348.63,0.1477,227.12
ORD-10434,2025-01-10,West,California,SMB,Distributor,Office Supplies,Paper,Copy Paper Pack,81,19.32,0.0766,8.63
ORD-10435,2025-07-18,Southwest,Arizona,Consumer,Online,Furniture,Chairs,Ergo Chair,1,260.48,0.1911,160.36
ORD-10436,2025-03-21,Midwest,Michigan,SMB,Direct Sales,Office Supplies,Ink,Toner Cartridge,29,85.25,0.0613,41.47
ORD-10437,2024-06-29,Northeast,Massachusetts,Consumer,Retail,Apparel,Uniforms,Team Hoodie,13,61.66,0.1148,26.36
ORD-10438,2024-02-19,Southeast,Georgia,SMB,Distributor,Electronics,Laptops,ThinkCore Laptop,6,1060.73,0.178,689.44
ORD-10439,2024-01-30,Southeast,North Carolina,SMB,Distributor,Industrial,Tools,Inspection Kit,5,140.51,0.1001,76.0
ORD-10440,2024-10-12,Northeast,Pennsylvania,Consumer,Online,Industrial,Components,Bearing Set,4,92.28,0.1216,52.37
ORD-10441,2025-02-06,West,Washington,SMB,Distributor,Industrial,Components,Bearing Set,10,92.5,0.1031,47.81
ORD-10442,2024-06-12,West,Washington,Enterprise,Direct Sales,Industrial,Components,Bearing Set,9,85.15,0.0785,45.03
ORD-10443,2024-08-24,Southwest,Texas,Consumer,Retail,Office Supplies,Writing,Marker Kit,20,26.37,0.0965,12.53
ORD-10444,2024-02-22,Southwest,New Mexico,Consumer,Distributor,Electronics,Laptops,Apex Workstation,4,1243.19,0.1284,880.96
ORD-10445,2024-12-12,West,Colorado,SMB,Distributor,Industrial,Components,Drive Assembly,16,380.3,0.0913,189.56
ORD-10446,2024-05-29,Southeast,Georgia,Enterprise,Direct Sales,Furniture,Storage,Filing Cabinet,7,251.33,0.1063,154.66
ORD-10447,2025-12-22,Northeast,New York,Consumer,Retail,Office Supplies,Writing,Gel Pen Bundle,8,16.36,0.0843,7.79
ORD-10448,2025-12-21,West,Washington,Enterprise,Online,Office Supplies,Writing,Gel Pen Bundle,116,16.17,0.097,7.5
ORD-10449,2025-03-22,Northeast,Pennsylvania,Consumer,Online,Electronics,Laptops,ThinkCore Laptop,4,958.52,0.1324,591.04
ORD-10450,2024-10-03,West,California,Consumer,Online,Furniture,Storage,Wall Storage,3,312.69,0.1345,183.93
ORD-10451,2024-01-06,Southwest,Texas,SMB,Distributor,Electronics,Accessories,Pro Headset,5,167.94,0.1249,110.84
ORD-10452,2025-04-15,Southwest,Texas,Consumer,Retail,Office Supplies,Organizers,Desk Organizer,7,29.87,0.091,15.14
ORD-10453,2025-05-22,Northeast,Massachusetts,SMB,Direct Sales,Office Supplies,Ink,Color Ink Set,55,52.75,0.0571,23.14
ORD-10454,2024-10-21,Northeast,Pennsylvania,Enterprise,Distributor,Apparel,Branded Gear,Quarter Zip,31,44.16,0.1,17.09
ORD-10455,2025-01-02,Southeast,Georgia,Enterprise,Online,Apparel,Uniforms,Service Polo,40,31.42,0.1124,14.06
ORD-10456,2024-12-27,Midwest,Ohio,Consumer,Online,Apparel,Branded Gear,Event Tee,17,21.49,0.1384,7.69
ORD-10457,2024-08-12,Midwest,Illinois,SMB,Distributor,Office Supplies,Organizers,Desk Organizer,30,33.96,0.0999,14.18
ORD-10458,2025-07-04,Northeast,Massachusetts,SMB,Distributor,Office Supplies,Ink,Color Ink Set,32,50.58,0.0691,20.3
ORD-10459,2025-03-29,Midwest,Illinois,Consumer,Direct Sales,Apparel,Branded Gear,Event Tee,3,22.88,0.1039,10.77
ORD-10460,2025-09-14,Northeast,Pennsylvania,Enterprise,Retail,Office Supplies,Organizers,Archive Bin,118,47.06,0.0501,22.86
ORD-10461,2025-03-05,Northeast,New York,Enterprise,Distributor,Furniture,Chairs,Ergo Chair,4,269.51,0.1251,150.17
ORD-10462,2024-04-25,Northeast,Massachusetts,SMB,Distributor,Electronics,Tablets,Orbit Tablet,1,627.07,0.1183,410.97
ORD-10463,2024-05-21,Midwest,Michigan,Consumer,Retail,Apparel,Safety Wear,Protective Jacket,12,81.88,0.1219,36.91
ORD-10464,2025-07-24,West,California,Enterprise,Direct Sales,Office Supplies,Paper,Premium Paper Box,100,54.9,0.0703,26.57
ORD-10465,2025-01-25,Southeast,Georgia,SMB,Distributor,Office Supplies,Paper,Premium Paper Box,83,54.93,0.0746,30.21
ORD-10466,2024-03-08,West,Colorado,Enterprise,Online,Industrial,Maintenance,Filter Module,9,140.7,0.0891,70.44
ORD-10467,2025-06-28,West,Colorado,Consumer,Online,Apparel,Safety Wear,Hi-Vis Hoodie,17,59.19,0.1436,23.59
ORD-10468,2024-09-26,West,California,Enterprise,Direct Sales,Office Supplies,Writing,Notebook Set,31,27.31,0.0751,14.98
ORD-10469,2025-09-05,Southwest,Texas,SMB,Online,Electronics,Networking,Smart Switch,2,286.73,0.121,191.86
ORD-10470,2024-01-27,West,Washington,SMB,Direct Sales,Office Supplies,Writing,Marker Kit,35,26.25,0.0882,12.81
ORD-10471,2025-03-04,Midwest,Illinois,Consumer,Online,Electronics,Networking,Secure Gateway,3,424.44,0.1355,295.63
ORD-10472,2025-06-11,Southwest,New Mexico,SMB,Retail,Industrial,Tools,Inspection Kit,4,140.98,0.0802,75.57
ORD-10473,2024-03-23,Southeast,Florida,Enterprise,Direct Sales,Industrial,Tools,Diagnostic Meter,28,272.77,0.0836,139.19
ORD-10474,2025-06-01,Northeast,Pennsylvania,Enterprise,Distributor,Industrial,Maintenance,Lubricant Kit,14,74.34,0.0851,38.9
ORD-10475,2025-05-07,West,Washington,Consumer,Retail,Apparel,Uniforms,Shift Uniform,13,49.19,0.1389,19.67
ORD-10476,2024-11-14,Southeast,North Carolina,SMB,Retail,Electronics,Laptops,ThinkCore Laptop,6,974.67,0.1845,628.66
ORD-10477,2025-07-11,Northeast,Pennsylvania,Consumer,Online,Electronics,Laptops,Nimbus Laptop,4,1186.44,0.1294,724.25
ORD-10478,2025-06-28,Midwest,Michigan,SMB,Direct Sales,Industrial,Components,Bearing Set,7,97.94,0.057,46.37
ORD-10479,2024-01-05,Southeast,Georgia,Consumer,Online,Apparel,Uniforms,Shift Uniform,15,47.39,0.1285,21.75
ORD-10480,2024-03-22,Northeast,New York,SMB,Distributor,Electronics,Tablets,FieldTab Pro,2,732.18,0.1273,485.57
ORD-10481,2025-11-22,Southeast,North Carolina,SMB,Retail,Furniture,Storage,Mobile Pedestal,5,171.77,0.1253,109.35
ORD-10482,2025-12-10,Northeast,Pennsylvania,SMB,Online,Electronics,Networking,Mesh Router,2,235.82,0.1167,161.29
ORD-10483,2024-01-10,Southeast,Florida,Enterprise,Direct Sales,Electronics,Networking,Secure Gateway,3,415.0,0.1498,289.34
ORD-10484,2024-05-02,Midwest,Illinois,Enterprise,Distributor,Apparel,Uniforms,Shift Uniform,60,43.72,0.0943,19.43
ORD-10485,2025-02-13,Northeast,Massachusetts,SMB,Retail,Apparel,Safety Wear,Hi-Vis Hoodie,45,70.15,0.0939,27.86
ORD-10486,2024-12-19,Midwest,Ohio,SMB,Distributor,Electronics,Accessories,Dock Station,2,137.96,0.1111,87.11
ORD-10487,2024-03-04,Northeast,Pennsylvania,Consumer,Online,Electronics,Accessories,Conference Cam,1,210.19,0.1474,130.53
ORD-10488,2024-02-26,Southwest,New Mexico,SMB,Retail,Electronics,Tablets,Orbit Tablet,2,680.16,0.0994,467.77
ORD-10489,2025-02-22,Southwest,New Mexico,Consumer,Online,Electronics,Tablets,Orbit Tablet,3,691.34,0.1341,458.08
ORD-10490,2025-01-25,Northeast,New York,Consumer,Retail,Office Supplies,Paper,Recycled Paper Pack,18,23.07,0.0923,12.19
ORD-10491,2025-02-11,Midwest,Michigan,SMB,Distributor,Office Supplies,Paper,Recycled Paper Pack,26,22.31,0.0771,10.52
ORD-10492,2024-04-08,Southeast,Georgia,SMB,Distributor,Industrial,Maintenance,Seal Pack,10,56.76,0.1094,34.11
ORD-10493,2025-02-08,Southwest,New Mexico,SMB,Online,Office Supplies,Ink,Color Ink Set,36,48.73,0.0927,24.23
ORD-10494,2025-02-22,West,Washington,Consumer,Retail,Apparel,Uniforms,Service Polo,11,31.98,0.1395,15.49
ORD-10495,2025-01-27,Northeast,New York,Enterprise,Online,Electronics,Laptops,Apex Workstation,2,1419.15,0.1088,961.14
ORD-10496,2024-01-18,Midwest,Illinois,Enterprise,Direct Sales,Industrial,Maintenance,Lubricant Kit,20,77.56,0.0636,38.09
ORD-10497,2025-11-29,Southwest,Texas,SMB,Online,Electronics,Networking,Mesh Router,4,258.97,0.1167,181.04
ORD-10498,2025-06-15,West,Colorado,SMB,Distributor,Office Supplies,Paper,Recycled Paper Pack,59,22.4,0.0776,10.14
ORD-10499,2025-02-12,Southwest,New Mexico,Consumer,Online,Office Supplies,Paper,Premium Paper Box,14,48.68,0.112,24.01
ORD-10500,2024-08-26,Northeast,Massachusetts,Consumer,Online,Office Supplies,Ink,Color Ink Set,28,51.14,0.0829,25.39
ORD-10501,2025-04-23,Northeast,Massachusetts,Consumer,Retail,Electronics,Accessories,Pro Headset,2,197.25,0.1352,139.27
ORD-10502,2025-12-14,Midwest,Ohio,Consumer,Online,Apparel,Uniforms,Team Hoodie,10,59.79,0.1377,27.01
ORD-10503,2024-08-19,Southeast,Georgia,SMB,Online,Electronics,Laptops,Apex Workstation,1,1298.78,0.1775,943.22
ORD-10504,2025-06-15,West,California,SMB,Distributor,Apparel,Uniforms,Shift Uniform,17,42.49,0.1097,20.05
ORD-10505,2024-09-16,Southwest,Arizona,Enterprise,Distributor,Apparel,Safety Wear,Safety Vest,48,25.66,0.0972,11.42
ORD-10506,2025-05-19,Midwest,Illinois,Consumer,Distributor,Office Supplies,Writing,Marker Kit,7,23.87,0.0858,11.81
ORD-10507,2025-04-08,Southeast,North Carolina,Consumer,Retail,Industrial,Tools,Torque Wrench,4,179.92,0.1014,88.86
ORD-10508,2024-08-16,Southwest,Arizona,SMB,Distributor,Office Supplies,Writing,Marker Kit,34,22.29,0.0814,9.38
ORD-10509,2024-12-28,West,Colorado,Consumer,Online,Office Supplies,Ink,Black Ink Set,25,41.57,0.1085,21.06
ORD-10510,2025-11-23,Midwest,Illinois,Consumer,Retail,Office Supplies,Organizers,Label Pack,15,14.08,0.0956,6.43
ORD-10511,2024-06-16,Southeast,Florida,Consumer,Online,Electronics,Accessories,Conference Cam,2,210.54,0.1908,152.6
